arxiv_id,arxiv_base_id,title,authors,year,published,updated,abstract,categories,abs_url,pdf_url,source_query,pdf_path,text_path,download_status,extract_status,text_chars,is_anchor
2306.17256v5,2306.17256,Could Small Language Models Serve as Recommenders? Towards Data-centric Cold-start Recommendations,Xuansheng Wu; Huachi Zhou; Yucheng Shi; Wenlin Yao; Xiao Huang; Ninghao Liu,2023,2023-06-29T18:50:12Z,2024-03-04T21:14:01Z,"Recommendation systems help users find matched items based on their previous behaviors. Personalized recommendation becomes challenging in the absence of historical user-item interactions, a practical problem for startups known as the system cold-start recommendation. While existing research addresses cold-start issues for either users or items, we still lack solutions for system cold-start scenarios. To tackle the problem, we propose PromptRec, a simple but effective approach based on in-context learning of language models, where we transform the recommendation task into the sentiment analysis task on natural language containing user and item profiles. However, this naive approach heavily relies on the strong in-context learning ability emerged from large language models, which could suffer from significant latency for online recommendations. To solve the challenge, we propose to enhance small language models for recommender systems with a data-centric pipeline, which consists of: (1) constructing a refined corpus for model pre-training; (2) constructing a decomposed prompt template via prompt pre-training. They correspond to the development of training data and inference data, respectively. The pipeline is supported by a theoretical framework that formalizes the connection between in-context recommendation and language modeling. To evaluate our approach, we introduce a cold-start recommendation benchmark, and the results demonstrate that the enhanced small language models can achieve comparable cold-start recommendation performance to that of large models with only $17\%$ of the inference time. To the best of our knowledge, this is the first study to tackle the system cold-start recommendation problem. We believe our findings will provide valuable insights for future works. The benchmark and implementations are available at https://github.com/JacksonWuxs/PromptRec.",cs.IR; cs.AI; cs.CL; cs.SI,http://arxiv.org/abs/2306.17256v5,https://arxiv.org/pdf/2306.17256v5,"cat:cs.IR AND all:""cold start recommendation""",data/raw/pdfs/2306.17256.pdf,data/processed/texts/2306.17256.txt,already_exists,extracted,47636,False
2302.14640v2,2302.14640,Meta-Learning with Adaptive Weighted Loss for Imbalanced Cold-Start Recommendation,Minchang Kim; Yongjin Yang; Jung Hyun Ryu; Taesup Kim,2023,2023-02-28T15:18:42Z,2023-08-21T08:37:37Z,"Sequential recommenders have made great strides in capturing a user's preferences. Nevertheless, the cold-start recommendation remains a fundamental challenge as they typically involve limited user-item interactions for personalization. Recently, gradient-based meta-learning approaches have emerged in the sequential recommendation field due to their fast adaptation and easy-to-integrate abilities. The meta-learning algorithms formulate the cold-start recommendation as a few-shot learning problem, where each user is represented as a task to be adapted. While meta-learning algorithms generally assume that task-wise samples are evenly distributed over classes or values, user-item interactions in real-world applications do not conform to such a distribution (e.g., watching favorite videos multiple times, leaving only positive ratings without any negative ones). Consequently, imbalanced user feedback, which accounts for the majority of task training data, may dominate the user adaptation process and prevent meta-learning algorithms from learning meaningful meta-knowledge for personalized recommendations. To alleviate this limitation, we propose a novel sequential recommendation framework based on gradient-based meta-learning that captures the imbalanced rating distribution of each user and computes adaptive loss for user-specific learning. Our work is the first to tackle the impact of imbalanced ratings in cold-start sequential recommendation scenarios. Through extensive experiments conducted on real-world datasets, we demonstrate the effectiveness of our framework.",cs.IR; cs.LG,http://arxiv.org/abs/2302.14640v2,https://arxiv.org/pdf/2302.14640v2,"cat:cs.IR AND all:""cold start recommendation""",data/raw/pdfs/2302.14640.pdf,data/processed/texts/2302.14640.txt,already_exists,extracted,49913,False
2209.12215v1,2209.12215,GPatch: Patching Graph Neural Networks for Cold-Start Recommendations,Hao Chen; Zefan Wang; Yue Xu; Xiao Huang; Feiran Huang,2022,2022-09-25T13:16:39Z,2022-09-25T13:16:39Z,"Cold start is an essential and persistent problem in recommender systems. State-of-the-art solutions rely on training hybrid models for both cold-start and existing users/items, based on the auxiliary information. Such a hybrid model would compromise the performance of existing users/items, which might make these solutions not applicable in real-worlds recommender systems where the experience of existing users/items must be guaranteed. Meanwhile, graph neural networks (GNNs) have been demonstrated to perform effectively warm (non-cold-start) recommendations. However, they have never been applied to handle the cold-start problem in a user-item bipartite graph. This is a challenging but rewarding task since cold-start users/items do not have links. Besides, it is nontrivial to design an appropriate GNN to conduct cold-start recommendations while maintaining the performance for existing users/items. To bridge the gap, we propose a tailored GNN-based framework (GPatch) that contains two separate but correlated components. First, an efficient GNN architecture -- GWarmer, is designed to model the warm users/items. Second, we construct correlated Patching Networks to simulate and patch GWarmer by conducting cold-start recommendations. Experiments on benchmark and large-scale commercial datasets demonstrate that GPatch is significantly superior in providing recommendations for both existing and cold-start users/items.",cs.IR; cs.LG,http://arxiv.org/abs/2209.12215v1,https://arxiv.org/pdf/2209.12215v1,"cat:cs.IR AND all:""cold start recommendation""",data/raw/pdfs/2209.12215.pdf,data/processed/texts/2209.12215.txt,already_exists,extracted,24679,False
2502.16924v1,2502.16924,FilterLLM: Text-To-Distribution LLM for Billion-Scale Cold-Start Recommendation,Ruochen Liu; Hao Chen; Yuanchen Bei; Zheyu Zhou; Lijia Chen; Qijie Shen; Feiran Huang; Fakhri Karray; Senzhang Wang,2025,2025-02-24T07:31:14Z,2025-02-24T07:31:14Z,"Large Language Model (LLM)-based cold-start recommendation systems continue to face significant computational challenges in billion-scale scenarios, as they follow a ""Text-to-Judgment"" paradigm. This approach processes user-item content pairs as input and evaluates each pair iteratively. To maintain efficiency, existing methods rely on pre-filtering a small candidate pool of user-item pairs. However, this severely limits the inferential capabilities of LLMs by reducing their scope to only a few hundred pre-filtered candidates. To overcome this limitation, we propose a novel ""Text-to-Distribution"" paradigm, which predicts an item's interaction probability distribution for the entire user set in a single inference. Specifically, we present FilterLLM, a framework that extends the next-word prediction capabilities of LLMs to billion-scale filtering tasks. FilterLLM first introduces a tailored distribution prediction and cold-start framework. Next, FilterLLM incorporates an efficient user-vocabulary structure to train and store the embeddings of billion-scale users. Finally, we detail the training objectives for both distribution prediction and user-vocabulary construction. The proposed framework has been deployed on the Alibaba platform, where it has been serving cold-start recommendations for two months, processing over one billion cold items. Extensive experiments demonstrate that FilterLLM significantly outperforms state-of-the-art methods in cold-start recommendation tasks, achieving over 30 times higher efficiency. Furthermore, an online A/B test validates its effectiveness in billion-scale recommendation systems.",cs.IR,http://arxiv.org/abs/2502.16924v1,https://arxiv.org/pdf/2502.16924v1,"cat:cs.IR AND all:""cold start recommendation""",data/raw/pdfs/2502.16924.pdf,data/processed/texts/2502.16924.txt,already_exists,extracted,42513,False
2311.01864v1,2311.01864,SortNet: Learning To Rank By a Neural-Based Sorting Algorithm,Leonardo Rigutini; Tiziano Papini; Marco Maggini; Franco Scarselli,2023,2023-11-03T12:14:26Z,2023-11-03T12:14:26Z,"The problem of relevance ranking consists of sorting a set of objects with respect to a given criterion. Since users may prefer different relevance criteria, the ranking algorithms should be adaptable to the user needs. Two main approaches exist in literature for the task of learning to rank: 1) a score function, learned by examples, which evaluates the properties of each object yielding an absolute relevance value that can be used to order the objects or 2) a pairwise approach, where a ""preference function"" is learned using pairs of objects to define which one has to be ranked first. In this paper, we present SortNet, an adaptive ranking algorithm which orders objects using a neural network as a comparator. The neural network training set provides examples of the desired ordering between pairs of items and it is constructed by an iterative procedure which, at each iteration, adds the most informative training examples. Moreover, the comparator adopts a connectionist architecture that is particularly suited for implementing a preference function. We also prove that such an architecture has the universal approximation property and can implement a wide class of functions. Finally, the proposed algorithm is evaluated on the LETOR dataset showing promising performances in comparison with other state of the art algorithms.",cs.LG; cs.AI; cs.CL; cs.IR,http://arxiv.org/abs/2311.01864v1,https://arxiv.org/pdf/2311.01864v1,"cat:cs.IR AND all:""learning to rank""",data/raw/pdfs/2311.01864.pdf,data/processed/texts/2311.01864.txt,already_exists,extracted,32049,False
2506.13743v2,2506.13743,LTRR: Learning To Rank Retrievers for LLMs,To Eun Kim; Fernando Diaz,2025,2025-06-16T17:53:18Z,2026-04-18T06:14:23Z,"Retrieval-Augmented Generation (RAG) systems typically rely on a single fixed retriever, despite growing evidence that no single retriever performs optimally across all query types. In this paper, we explore a query routing approach that dynamically selects from a pool of retrievers based on the query, using both train-free heuristics and learned routing models. We frame routing as a learning-to-rank problem and introduce LTRR, a framework that Learns To Rank Retrievers according to their expected contribution to downstream RAG performance. Through experiments on diverse question-answering benchmarks with controlled variations in query types, we demonstrate that routing-based RAG consistently surpasses the strongest single-retriever baselines. The gains are particularly substantial when training with the Answer Correctness (AC) objective and when using pairwise ranking methods, with XGBoost yielding the best results. Additionally, our approach exhibits stronger generalization to out-of-distribution queries. Overall, our results underscore the critical role of both training strategy and optimization metric choice in effective query routing for RAG systems.",cs.CL; cs.IR,http://arxiv.org/abs/2506.13743v2,https://arxiv.org/pdf/2506.13743v2,"cat:cs.IR AND all:""learning to rank""",data/raw/pdfs/2506.13743.pdf,data/processed/texts/2506.13743.txt,already_exists,extracted,26326,False
2404.03707v2,2404.03707,Investigating the Robustness of Counterfactual Learning to Rank Models: A Reproducibility Study,Zechun Niu; Zhilin Zhang; Jiaxin Mao; Qingyao Ai; Ji-Rong Wen,2024,2024-04-04T10:54:38Z,2025-08-28T13:13:16Z,"Counterfactual learning to rank (CLTR) has attracted extensive attention in the IR community for its ability to leverage massive logged user interaction data to train ranking models. While the CLTR models can be theoretically unbiased when the user behavior assumption is correct and the propensity estimation is accurate, their effectiveness is usually empirically evaluated via simulation-based experiments due to a lack of widely available, large-scale, real click logs. However, many previous simulation-based experiments are somewhat limited because they may have one or more of the following deficiencies: 1) using a weak production ranker to generate initial ranked lists, 2) relying on a simplified user simulation model to simulate user clicks, and 3) generating a fixed number of synthetic click logs. As a result, the robustness of CLTR models in complex and diverse situations is largely unknown and needs further investigation. To address this problem, in this paper, we aim to investigate the robustness of existing CLTR models in a reproducibility study with extensive simulation-based experiments that (1) use production rankers with different ranking performance, (2) leverage multiple user simulation models with different user behavior assumptions, and (3) generate different numbers of synthetic sessions for the training queries. We find that the IPS-DCM, DLA-PBM, and UPE models show better robustness under various simulation settings than other CLTR models. Moreover, existing CLTR models often fail to outperform naive click baselines when the production ranker is strong and the number of training sessions is limited, indicating a pressing need for new CLTR algorithms tailored to these conditions.",cs.LG; cs.AI; cs.IR,http://arxiv.org/abs/2404.03707v2,https://arxiv.org/pdf/2404.03707v2,"cat:cs.IR AND all:""learning to rank""",data/raw/pdfs/2404.03707.pdf,data/processed/texts/2404.03707.txt,already_exists,extracted,50094,False
1906.03766v3,1906.03766,Variance Reduction in Gradient Exploration for Online Learning to Rank,Huazheng Wang; Sonwoo Kim; Eric McCord-Snook; Qingyun Wu; Hongning Wang,2019,2019-06-10T02:12:08Z,2019-11-15T06:29:57Z,"Online Learning to Rank (OL2R) algorithms learn from implicit user feedback on the fly. The key of such algorithms is an unbiased estimation of gradients, which is often (trivially) achieved by uniformly sampling from the entire parameter space. This unfortunately introduces high-variance in gradient estimation, and leads to a worse regret of model estimation, especially when the dimension of parameter space is large. In this paper, we aim at reducing the variance of gradient estimation in OL2R algorithms. We project the selected updating direction into a space spanned by the feature vectors from examined documents under the current query (termed the ""document space"" for short), after interleaved test. Our key insight is that the result of interleaved test solely is governed by a user's relevance evaluation over the examined documents. Hence, the true gradient introduced by this test result should lie in the constructed document space, and components orthogonal to the document space in the proposed gradient can be safely removed for variance reduction. We prove that the projected gradient is an unbiased estimation of the true gradient, and show that this lower-variance gradient estimation results in significant regret reduction. Our proposed method is compatible with all existing OL2R algorithms which rank documents using a linear model. Extensive experimental comparisons with several state-of-the-art OL2R algorithms have confirmed the effectiveness of our proposed method in reducing the variance of gradient estimation and improving overall performance.",cs.IR,http://arxiv.org/abs/1906.03766v3,https://arxiv.org/pdf/1906.03766v3,"cat:cs.IR AND all:""learning to rank""",data/raw/pdfs/1906.03766.pdf,data/processed/texts/1906.03766.txt,downloaded,extracted,53690,False
2012.04426v1,2012.04426,Unifying Online and Counterfactual Learning to Rank,Harrie Oosterhuis; Maarten de Rijke,2020,2020-12-08T13:56:27Z,2020-12-08T13:56:27Z,"Optimizing ranking systems based on user interactions is a well-studied problem. State-of-the-art methods for optimizing ranking systems based on user interactions are divided into online approaches - that learn by directly interacting with users - and counterfactual approaches - that learn from historical interactions. Existing online methods are hindered without online interventions and thus should not be applied counterfactually. Conversely, counterfactual methods cannot directly benefit from online interventions. We propose a novel intervention-aware estimator for both counterfactual and online Learning to Rank (LTR). With the introduction of the intervention-aware estimator, we aim to bridge the online/counterfactual LTR division as it is shown to be highly effective in both online and counterfactual scenarios. The estimator corrects for the effect of position bias, trust bias, and item-selection bias by using corrections based on the behavior of the logging policy and on online interventions: changes to the logging policy made during the gathering of click data. Our experimental results, conducted in a semi-synthetic experimental setup, show that, unlike existing counterfactual LTR methods, the intervention-aware estimator can greatly benefit from online interventions.",cs.IR,http://arxiv.org/abs/2012.04426v1,https://arxiv.org/pdf/2012.04426v1,"cat:cs.IR AND all:""learning to rank""",data/raw/pdfs/2012.04426.pdf,data/processed/texts/2012.04426.txt,already_exists,extracted,47786,False
1802.07400v1,1802.07400,Direct Learning to Rank and Rerank,Cynthia Rudin; Yining Wang,2018,2018-02-21T02:04:40Z,2018-02-21T02:04:40Z,"Learning-to-rank techniques have proven to be extremely useful for prioritization problems, where we rank items in order of their estimated probabilities, and dedicate our limited resources to the top-ranked items. This work exposes a serious problem with the state of learning-to-rank algorithms, which is that they are based on convex proxies that lead to poor approximations. We then discuss the possibility of ""exact"" reranking algorithms based on mathematical programming. We prove that a relaxed version of the ""exact"" problem has the same optimal solution, and provide an empirical analysis.",stat.ML; cs.IR; cs.LG,http://arxiv.org/abs/1802.07400v1,https://arxiv.org/pdf/1802.07400v1,"cat:cs.IR AND all:""learning to rank""",data/raw/pdfs/1802.07400.pdf,data/processed/texts/1802.07400.txt,already_exists,extracted,61557,False
2412.19069v1,2412.19069,Effective and secure federated online learning to rank,Shuyi Wang,2024,2024-12-26T05:53:10Z,2024-12-26T05:53:10Z,"Online Learning to Rank (OLTR) optimises ranking models using implicit user feedback, such as clicks. Unlike traditional Learning to Rank (LTR) methods that rely on a static set of training data with relevance judgements to learn a ranking model, OLTR methods update the model continually as new data arrives. Thus, it addresses several drawbacks such as the high cost of human annotations, potential misalignment between user preferences and human judgments, and the rapid changes in user query intents. However, OLTR methods typically require the collection of searchable data, user queries, and clicks, which poses privacy concerns for users. Federated Online Learning to Rank (FOLTR) integrates OLTR within a Federated Learning (FL) framework to enhance privacy by not sharing raw data. While promising, FOLTR methods currently lag behind traditional centralised OLTR due to challenges in ranking effectiveness, robustness with respect to data distribution across clients, susceptibility to attacks, and the ability to unlearn client interactions and data. This thesis presents a comprehensive study on Federated Online Learning to Rank, addressing its effectiveness, robustness, security, and unlearning capabilities, thereby expanding the landscape of FOLTR.",cs.LG; cs.CR; cs.IR,http://arxiv.org/abs/2412.19069v1,https://arxiv.org/pdf/2412.19069v1,"cat:cs.IR AND all:""learning to rank""",data/raw/pdfs/2412.19069.pdf,data/processed/texts/2412.19069.txt,already_exists,extracted,19767,False
2005.10700v3,2005.10700,Distance-based Positive and Unlabeled Learning for Ranking,Hayden S. Helm; Amitabh Basu; Avanti Athreya; Youngser Park; Joshua T. Vogelstein; Carey E. Priebe; Michael Winding; Marta Zlatic; Albert Cardona; Patrick Bourke; Jonathan Larson; Marah Abdin; Piali Choudhury; Weiwei Yang; Christopher W. White,2020,2020-05-20T01:53:58Z,2022-09-28T16:24:42Z,"Learning to rank -- producing a ranked list of items specific to a query and with respect to a set of supervisory items -- is a problem of general interest. The setting we consider is one in which no analytic description of what constitutes a good ranking is available. Instead, we have a collection of representations and supervisory information consisting of a (target item, interesting items set) pair. We demonstrate analytically, in simulation, and in real data examples that learning to rank via combining representations using an integer linear program is effective when the supervision is as light as ""these few items are similar to your item of interest."" While this nomination task is quite general, for specificity we present our methodology from the perspective of vertex nomination in graphs. The methodology described herein is model agnostic.",cs.LG; cs.IR; stat.ML,http://arxiv.org/abs/2005.10700v3,https://arxiv.org/pdf/2005.10700v3,"cat:cs.IR AND all:""learning to rank""",data/raw/pdfs/2005.10700.pdf,data/processed/texts/2005.10700.txt,already_exists,extracted,41497,False
2103.00368v3,2103.00368,PairRank: Online Pairwise Learning to Rank by Divide-and-Conquer,Yiling Jia; Huazheng Wang; Stephen Guo; Hongning Wang,2021,2021-02-28T01:16:55Z,2021-06-01T22:07:14Z,"Online Learning to Rank (OL2R) eliminates the need of explicit relevance annotation by directly optimizing the rankers from their interactions with users. However, the required exploration drives it away from successful practices in offline learning to rank, which limits OL2R's empirical performance and practical applicability. In this work, we propose to estimate a pairwise learning to rank model online. In each round, candidate documents are partitioned and ranked according to the model's confidence on the estimated pairwise rank order, and exploration is only performed on the uncertain pairs of documents, i.e., \emph{divide-and-conquer}. Regret directly defined on the number of mis-ordered pairs is proven, which connects the online solution's theoretical convergence with its expected ranking performance. Comparisons against an extensive list of OL2R baselines on two public learning to rank benchmark datasets demonstrate the effectiveness of the proposed solution.",cs.LG; cs.IR,http://arxiv.org/abs/2103.00368v3,https://arxiv.org/pdf/2103.00368v3,"cat:cs.IR AND all:""learning to rank""",data/raw/pdfs/2103.00368.pdf,data/processed/texts/2103.00368.txt,already_exists,extracted,50396,False
2004.13574v3,2004.13574,Unbiased Learning to Rank: Online or Offline?,Qingyao Ai; Tao Yang; Huazheng Wang; Jiaxin Mao,2020,2020-04-28T15:01:33Z,2020-12-02T16:55:23Z,"How to obtain an unbiased ranking model by learning to rank with biased user feedback is an important research question for IR. Existing work on unbiased learning to rank (ULTR) can be broadly categorized into two groups -- the studies on unbiased learning algorithms with logged data, namely the \textit{offline} unbiased learning, and the studies on unbiased parameters estimation with real-time user interactions, namely the \textit{online} learning to rank. While their definitions of \textit{unbiasness} are different, these two types of ULTR algorithms share the same goal -- to find the best models that rank documents based on their intrinsic relevance or utility. However, most studies on offline and online unbiased learning to rank are carried in parallel without detailed comparisons on their background theories and empirical performance. In this paper, we formalize the task of unbiased learning to rank and show that existing algorithms for offline unbiased learning and online learning to rank are just the two sides of the same coin. We evaluate six state-of-the-art ULTR algorithms and find that most of them can be used in both offline settings and online environments with or without minor modifications. Further, we analyze how different offline and online learning paradigms would affect the theoretical foundation and empirical effectiveness of each algorithm on both synthetic and real search data. Our findings could provide important insights and guideline for choosing and deploying ULTR algorithms in practice.",cs.IR; cs.LG,http://arxiv.org/abs/2004.13574v3,https://arxiv.org/pdf/2004.13574v3,"cat:cs.IR AND all:""learning to rank""",data/raw/pdfs/2004.13574.pdf,data/processed/texts/2004.13574.txt,already_exists,extracted,90392,False
2306.07528v3,2306.07528,Unified Off-Policy Learning to Rank: a Reinforcement Learning Perspective,Zeyu Zhang; Yi Su; Hui Yuan; Yiran Wu; Rishab Balasubramanian; Qingyun Wu; Huazheng Wang; Mengdi Wang,2023,2023-06-13T03:46:22Z,2023-10-28T06:12:37Z,"Off-policy Learning to Rank (LTR) aims to optimize a ranker from data collected by a deployed logging policy. However, existing off-policy learning to rank methods often make strong assumptions about how users generate the click data, i.e., the click model, and hence need to tailor their methods specifically under different click models. In this paper, we unified the ranking process under general stochastic click models as a Markov Decision Process (MDP), and the optimal ranking could be learned with offline reinforcement learning (RL) directly. Building upon this, we leverage offline RL techniques for off-policy LTR and propose the Click Model-Agnostic Unified Off-policy Learning to Rank (CUOLR) method, which could be easily applied to a wide range of click models. Through a dedicated formulation of the MDP, we show that offline RL algorithms can adapt to various click models without complex debiasing techniques and prior knowledge of the model. Results on various large-scale datasets demonstrate that CUOLR consistently outperforms the state-of-the-art off-policy learning to rank algorithms while maintaining consistency and robustness under different click models.",cs.LG; cs.IR,http://arxiv.org/abs/2306.07528v3,https://arxiv.org/pdf/2306.07528v3,"cat:cs.IR AND all:""learning to rank""",data/raw/pdfs/2306.07528.pdf,data/processed/texts/2306.07528.txt,already_exists,extracted,35545,False
2005.10615v1,2005.10615,Accelerated Convergence for Counterfactual Learning to Rank,Rolf Jagerman; Maarten de Rijke,2020,2020-05-21T12:53:36Z,2020-05-21T12:53:36Z,"Counterfactual Learning to Rank (LTR) algorithms learn a ranking model from logged user interactions, often collected using a production system. Employing such an offline learning approach has many benefits compared to an online one, but it is challenging as user feedback often contains high levels of bias. Unbiased LTR uses Inverse Propensity Scoring (IPS) to enable unbiased learning from logged user interactions. One of the major difficulties in applying Stochastic Gradient Descent (SGD) approaches to counterfactual learning problems is the large variance introduced by the propensity weights. In this paper we show that the convergence rate of SGD approaches with IPS-weighted gradients suffers from the large variance introduced by the IPS weights: convergence is slow, especially when there are large IPS weights. To overcome this limitation, we propose a novel learning algorithm, called CounterSample, that has provably better convergence than standard IPS-weighted gradient descent methods. We prove that CounterSample converges faster and complement our theoretical findings with empirical results by performing extensive experimentation in a number of biased LTR scenarios -- across optimizers, batch sizes, and different degrees of position bias.",cs.LG; cs.IR; stat.ML,http://arxiv.org/abs/2005.10615v1,https://arxiv.org/pdf/2005.10615v1,"cat:cs.IR AND all:""learning to rank""",data/raw/pdfs/2005.10615.pdf,data/processed/texts/2005.10615.txt,already_exists,extracted,47218,False
1711.04015v1,1711.04015,WMRB: Learning to Rank in a Scalable Batch Training Approach,Kuan Liu; Prem Natarajan,2017,2017-11-10T21:18:21Z,2017-11-10T21:18:21Z,"We propose a new learning to rank algorithm, named Weighted Margin-Rank Batch loss (WMRB), to extend the popular Weighted Approximate-Rank Pairwise loss (WARP). WMRB uses a new rank estimator and an efficient batch training algorithm. The approach allows more accurate item rank approximation and explicit utilization of parallel computation to accelerate training. In three item recommendation tasks, WMRB consistently outperforms WARP and other baselines. Moreover, WMRB shows clear time efficiency advantages as data scale increases.",stat.ML; cs.IR; cs.LG,http://arxiv.org/abs/1711.04015v1,https://arxiv.org/pdf/1711.04015v1,"cat:cs.IR AND all:""learning to rank""",data/raw/pdfs/1711.04015.pdf,data/processed/texts/1711.04015.txt,already_exists,extracted,9147,False
2102.05996v2,2102.05996,Fairness Through Regularization for Learning to Rank,Nikola Konstantinov; Christoph H. Lampert,2021,2021-02-11T13:29:08Z,2021-06-07T20:22:03Z,"Given the abundance of applications of ranking in recent years, addressing fairness concerns around automated ranking systems becomes necessary for increasing the trust among end-users. Previous work on fair ranking has mostly focused on application-specific fairness notions, often tailored to online advertising, and it rarely considers learning as part of the process. In this work, we show how to transfer numerous fairness notions from binary classification to a learning to rank setting. Our formalism allows us to design methods for incorporating fairness objectives with provable generalization guarantees. An extensive experimental evaluation shows that our method can improve ranking fairness substantially with no or only little loss of model quality.",cs.LG; cs.IR; stat.ML,http://arxiv.org/abs/2102.05996v2,https://arxiv.org/pdf/2102.05996v2,"cat:cs.IR AND all:""learning to rank""",data/raw/pdfs/2102.05996.pdf,data/processed/texts/2102.05996.txt,already_exists,extracted,39891,False
2005.03932v1,2005.03932,Modeling Document Interactions for Learning to Rank with Regularized Self-Attention,Shuo Sun; Kevin Duh,2020,2020-05-08T09:53:31Z,2020-05-08T09:53:31Z,"Learning to rank is an important task that has been successfully deployed in many real-world information retrieval systems. Most existing methods compute relevance judgments of documents independently, without holistically considering the entire set of competing documents. In this paper, we explore modeling documents interactions with self-attention based neural networks. Although self-attention networks have achieved state-of-the-art results in many NLP tasks, we find empirically that self-attention provides little benefit over baseline neural learning to rank architecture. To improve the learning of self-attention weights, We propose simple yet effective regularization terms designed to model interactions between documents. Evaluations on publicly available Learning to Rank (LETOR) datasets show that training self-attention network with our proposed regularization terms can significantly outperform existing learning to rank methods.",cs.IR; cs.LG,http://arxiv.org/abs/2005.03932v1,https://arxiv.org/pdf/2005.03932v1,"cat:cs.IR AND all:""learning to rank""",data/raw/pdfs/2005.03932.pdf,data/processed/texts/2005.03932.txt,already_exists,extracted,24393,False
2108.05073v1,2108.05073,ULTRA: An Unbiased Learning To Rank Algorithm Toolbox,Anh Tran; Tao Yang; Qingyao Ai,2021,2021-08-11T07:26:59Z,2021-08-11T07:26:59Z,"Learning to rank systems has become an important aspect of our daily life. However, the implicit user feedback that is used to train many learning to rank models is usually noisy and suffered from user bias (i.e., position bias). Thus, obtaining an unbiased model using biased feedback has become an important research field for IR. Existing studies on unbiased learning to rank (ULTR) can be generalized into two families-algorithms that attain unbiasedness with logged data, offline learning, and algorithms that achieve unbiasedness by estimating unbiased parameters with real-time user interactions, namely online learning. While there exist many algorithms from both families, there lacks a unified way to compare and benchmark them. As a result, it can be challenging for researchers to choose the right technique for their problems or for people who are new to the field to learn and understand existing algorithms. To solve this problem, we introduced ULTRA, which is a flexible, extensible, and easily configure ULTR toolbox. Its key features include support for multiple ULTR algorithms with configurable hyperparameters, a variety of built-in click models that can be used separately to simulate clicks, different ranking model architecture and evaluation metrics, and simple learning to rank pipeline creation. In this paper, we discuss the general framework of ULTR, briefly describe the algorithms in ULTRA, detailed the structure, and pipeline of the toolbox. We experimented on all the algorithms supported by ultra and showed that the toolbox performance is reasonable. Our toolbox is an important resource for researchers to conduct experiments on ULTR algorithms with different configurations as well as testing their own algorithms with the supported features.",cs.IR; cs.LG,http://arxiv.org/abs/2108.05073v1,https://arxiv.org/pdf/2108.05073v1,"cat:cs.IR AND all:""learning to rank""",data/raw/pdfs/2108.05073.pdf,data/processed/texts/2108.05073.txt,already_exists,extracted,46455,False
2409.13703v1,2409.13703,Zeroshot Listwise Learning to Rank Algorithm for Recommendation,Hao Wang,2024,2024-09-05T09:16:14Z,2024-09-05T09:16:14Z,"Learning to rank is a rare technology compared with other techniques such as deep neural networks. The number of experts in the field is roughly 1/6 of the number of professionals in deep learning. Being an effective ranking methodology, learning to rank has been widely used in the field of information retrieval. However, in recent years, learning to rank as a recommendation approach has been on decline. In this paper, we take full advantage of order statistic approximation and power law distribution to design a zeroshot listwise learning to rank algorithm for recommendation. We prove in the experiment section that our approach is both accurate and fair.",cs.IR,http://arxiv.org/abs/2409.13703v1,https://arxiv.org/pdf/2409.13703v1,"cat:cs.IR AND all:""learning to rank""",data/raw/pdfs/2409.13703.pdf,data/processed/texts/2409.13703.txt,already_exists,extracted,9284,False
2409.19548v1,2409.19548,Meta Learning to Rank for Sparsely Supervised Queries,Xuyang Wu; Ajit Puthenputhussery; Hongwei Shang; Changsung Kang; Yi Fang,2024,2024-09-29T04:24:38Z,2024-09-29T04:24:38Z,"Supervisory signals are a critical resource for training learning to rank models. In many real-world search and retrieval scenarios, these signals may not be readily available or could be costly to obtain for some queries. The examples include domains where labeling requires professional expertise, applications with strong privacy constraints, and user engagement information that are too scarce. We refer to these scenarios as sparsely supervised queries which pose significant challenges to traditional learning to rank models. In this work, we address sparsely supervised queries by proposing a novel meta learning to rank framework which leverages fast learning and adaption capability of meta-learning. The proposed approach accounts for the fact that different queries have different optimal parameters for their rankers, in contrast to traditional learning to rank models which only learn a global ranking model applied to all the queries. In consequence, the proposed method would yield significant advantages especially when new queries are of different characteristics with the training queries. Moreover, the proposed meta learning to rank framework is generic and flexible. We conduct a set of comprehensive experiments on both public datasets and a real-world e-commerce dataset. The results demonstrate that the proposed meta-learning approach can significantly enhance the performance of learning to rank models with sparsely labeled queries.",cs.IR,http://arxiv.org/abs/2409.19548v1,https://arxiv.org/pdf/2409.19548v1,"cat:cs.IR AND all:""learning to rank""",data/raw/pdfs/2409.19548.pdf,data/processed/texts/2409.19548.txt,already_exists,extracted,84378,False
